[ID],label,statement,subject(s),speaker,speaker's job title,state info,party affiliation,venue
3243,TRUE,Weve seen more anti-womens choice bills introduced in the first half of this session than weve seen in the last three General Assemblies.,abortion,armond-budish,Minority leader in the Ohio House of Representatives,Ohio,democrat,a news conference
4224,TRUE,Says Republican-approved changes to make it more difficult to participate in Ohio elections include reducing in-person early voting from 35 days to six.,elections,armond-budish,Minority leader in the Ohio House of Representatives,Ohio,democrat,a news release
787,FALSE,"Dem-controlled Ohio House voted to change the process, to create objective criteria, to modify the Constitution ... to take politics out of the efforts to draw legislative boundaries.",redistricting,armond-budish,Minority leader in the Ohio House of Representatives,Ohio,democrat,a news conference
3382,FALSE,Says Texas schools have had massive increases in class sizes with Rick Perry as governor.,education,arne-duncan,U.S. Secretary of Education,Illinois,democrat,an interview.
2942,FALSE,A scheduled speech by President Barack Obama will be the first time an American president has spoken directly to the nation's school children about persisting and succeeding in school.,education,arne-duncan,U.S. Secretary of Education,Illinois,democrat,a letter to principals
636,FALSE,59 percent of Americans today believe that Barack Obama is still a Muslim.,"candidates-biography,diversity,polls",arsalan-iftikhar,"Senior editor, Islamic Monthly magazine ","Washington, D.C.",none,"a roundtable discussion on NBC's ""Meet the Press"""
3242,TRUE,"When we passed (the stand your ground law), we said it portends horrific events when peoples lives were put into these situations.","crime,criminal-justice",arthenia-joyner,State senator,Florida,democrat,an interview
696,FALSE,"Says Nikita Khrushchev brought an extra shoe to a United Nations session in 1960, which he banged on the desk in protest.",history,arthur-cyr,"professor, Carthage College",Wisconsin,columnist,a Providence Journal commentary
4783,TRUE,"""Pakistan successfully produces its own COVID-19 vaccine named PakVac.""",Healthcare,Asad Umar,NCOC Head,Federal,PTI,Press Conference
4735,TRUE,"""Pakistan successfully produces its own COVID-19 vaccine named PakVac.""",Healthcare,Asad Umar,NCOC Head,Federal,PTI,Press Conference
4401,FALSE,The (State Board of Administration) transparency issue got a great airing the last legislative session.,"financial-regulation,state-finances,transparency",ash-williams,"Executive Director, Florida State Board of Administration",Florida,none,response to a question from Gov. Rick Scott
574,TRUE,"Under legislation that has cleared the Georgia House, some children who are legal refugees could obtain state scholarships to attend private schools.","autism,children,disability,education,families,immigration,state-budget,state-finances",associated-press,journalists,nan,none,article
449,TRUE,Georgias share of money from the Federal Highway Trust Fund declined 12 percent between 2008 and 2013.,"state-budget,state-finances,transportation",associated-press,journalists,nan,none,in a newspaper article
3047,TRUE,"Between 1980 and 2010, water usage in Georgia dropped even as the states population grew.","environment,water",athens-banner-herald,nan,nan,none,a news report
1674,TRUE,The Atlanta Braves are the oldest continuously operating professional sports franchise in America.,job-accomplishments,atlanta-braves,nan,nan,none,a history on team website
2575,TRUE,The proposed transportation tax plan revokes a tax-credit for consumers electric cars while the state retains similar credits for similar vehicles for businesses.,"taxes,transportation",atlanta-journal-constitution,nan,nan,none,news reports
2070,TRUE,The murder rate in Atlanta is on the rise this year.,"crime,public-safety",atlanta-neighborhood-association,nan,nan,none,an online community forum
2906,TRUE,Crime in Atlanta is down 18 percent since 2009.,crime,atlanta-police-foundation,nan,nan,none,flier to supporters
3290,FALSE,The economic impact of Atlantas 2000 Super Bowl was $292 million.,economy,atlanta-sports-council,nan,nan,none,a study
3490,FALSE,"John Boehner has called for repealing the rest of the stimulus, which would raise taxes on 110 million middle class people.","stimulus,taxes,abc-news-week",austan-goolsbee,chair of the Council of Economic Advisers,Illinois,democrat,"ABC's ""This Week"""
2177,FALSE,Says Gerald Daugherty is endorsed by the Austin American-Statesman.,"county-government,elections",austin-board-realtors-pac,Advocacy group,Texas,none,a mailer spotted by an Austin voter
3697,TRUE,Austin is the largest city in the U.S. or Texas with no geographic representation on its city council.,elections,austinites-geographic-representation,nan,nan,none,a handout.
1728,FALSE,"Said U.S. Rep. Jim Marshall, D-Macon, sent nearly $2 billion overseas to build wind turbines and create jobs, mostly in China","environment,message-machine,stimulus",austin-scott,nan,Georgia,republican,a TV campaign commercial
221,TRUE,Ninety-seven percent of Americans do not receive subsidies for health care under the Affordable Care Act.,"congress,government-regulation,guns,public-health,states",austin-scott,nan,Georgia,republican,press conference
909,TRUE,Says Central Texas river water sent to downstream rice farmers in 2011 equaled about three years worth of Austins water use.,water,austin-water-utility,nan,nan,none,as quoted in a StateImpact Texas news story
4787,TRUE,"""Shehbaz Sharif elected as Prime Minister for the second time in 2024.""",Politics,Ayaz Sadiq,Speaker NA,Federal,PML-N,National Assembly
4739,TRUE,"""Shehbaz Sharif elected as Prime Minister for the second time in 2024.""",Politics,Ayaz Sadiq,Speaker NA,Federal,PML-N,National Assembly
3822,TRUE,46 percent of women between the age of 16 to 24 despise sexual contact in Japan.,sexuality,aziz-ansari,Actor,nan,none,"comments on ""The Daily Show"""
4797,TRUE,"""Pakistan Army assists in rescue operations during the 2022 devastating floods.""",Army,Babar Iftikhar,DG ISPR,Sindh/Balochistan,Military,Press Briefing
4749,TRUE,"""Pakistan Army assists in rescue operations during the 2022 devastating floods.""",Army,Babar Iftikhar,DG ISPR,Sindh/Balochistan,Military,Press Briefing
2182,FALSE,Rick Perry is taking money away from hurricane victims and diverting it to remodel the Governors Mansion.,"ethics,federal-budget,message-machine,state-budget",back-basics,nan,Texas,democrat,a TV ad.
3257,FALSE,Perry pushed for a law that lets insurance companies raise homeowners rates without having to justify the increase.,"candidates-biography,consumer-safety,message-machine",back-basics,nan,Texas,democrat,a TV ad
4737,TRUE,"""Supreme Court restores the National Assembly after Deputy Speaker's ruling.""",Politics,Bandial,Chief Justice,Federal,Judiciary,Court Judgment
4785,TRUE,"""Supreme Court restores the National Assembly after Deputy Speaker's ruling.""",Politics,Bandial,Chief Justice,Federal,Judiciary,Court Judgment
3925,TRUE,"In Rhode Island, 28 percent of adults released from state prisons are re-incarcerated within a year.","crime,criminal-justice,economy,government-regulation,jobs,legal-issues,privacy,public-safety",ban-the-box-ri,nan,Rhode Island,organization,a video posted on YouTube
2794,FALSE,The only time government employment has gone down during a recession has been under me.,"economy,history,jobs",barack-obama,President,Illinois,democrat,"a speech in Albany, N.Y."
4059,FALSE,On public financing of his campaign.,ethics,barack-obama,President,Illinois,democrat,nan
4030,TRUE,"Says Mitt Romney had millions in the Cayman Islands, a tax haven.","message-machine-2012,taxes",barack-obama,President,Illinois,democrat,a TV ad
403,FALSE,I made a bunch of these promises during the campaign. ... Weve got about 60 percent done in three years.,"job-accomplishments,politifacts-top-promises",barack-obama,President,Illinois,democrat,a speech at a fundraiser
1712,FALSE,On the use of presidentially appointed commissions.,"energy,federal-budget,government-efficiency,nuclear,oil-spill,science",barack-obama,President,Illinois,democrat,"a campaign speech in Grand Junction, Colo."
2302,TRUE,Obama says Clinton in 2002 suggested there was a connection between al-Qaida and the Iraqi government.,iraq,barack-obama,President,Illinois,democrat,"an interview on MSNBC's ""Hardball."""
4396,TRUE,Says Mitt Romney wants to add $2 trillion to defense budget that the military hasnt asked for.,"debates,military",barack-obama,President,Illinois,democrat,a presidential debate
3791,FALSE,On a government spending freeze.,"federal-budget,government-efficiency",barack-obama,President,Illinois,democrat,a State of the Union speech
611,TRUE,"McCain ""hired some of the biggest lobbyists in Washington to run his campaign.""","elections,ethics",barack-obama,President,Illinois,democrat,"Tampa, Fla."
3093,FALSE,"If African-Americans vote their percentage of the population in 2008, ""Mississippi is suddenly a Democratic state.""",elections,barack-obama,President,Illinois,democrat,New Hampshire
1298,TRUE,"When Social Security was passed, there were all kinds of lawsuits, just as there have been in the legal battle over the new health care law.","health-care,history,legal-issues,social-security",barack-obama,President,Illinois,democrat,a television interview
1938,TRUE,Says Mitt Romney suggested that employers should be able to make the decision as to whether or not a woman gets contraception through her insurance coverage.,"debates,drugs,health-care,sexuality,women",barack-obama,President,Illinois,democrat,the second presidential debate
4077,TRUE,Says our deficits are falling at the fastest rate in 60 years.,deficit,barack-obama,President,Illinois,democrat,a speech at Knox College in Illinois
1453,TRUE,"While I was working on those streets watching those folks see their jobs shift overseas, you were a corporate lawyer sitting on the board at Wal-Mart.",candidates-biography,barack-obama,President,Illinois,democrat,"a debate in Myrtle Beach, S.C."
